"http://dbpedia.org/resource/DHT_(band);""Dance-pop"""
"http://dbpedia.org/resource/Eastern_Conference_Champions;""Indie rock"""
"http://dbpedia.org/resource/Eastern_Conference_Champions;""Indietronica"""
"http://dbpedia.org/resource/Celesty;""Symphonic gothic metal"""
"http://dbpedia.org/resource/Celesty;""Power metal"""
"http://dbpedia.org/resource/Celesty;""Symphonic metal"""
"http://dbpedia.org/resource/Celesty;""Symphonic power metal"""
"http://dbpedia.org/resource/D'Nash;""Rhythm and blues"""
"http://dbpedia.org/resource/D'Nash;""Dance-pop"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Reggae"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Art punk"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Noise rock"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Psychedelic rock"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Punk rock"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Hardcore punk"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Garage rock"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Lo-fi"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Post-punk"""
"http://dbpedia.org/resource/Grazhdanskaya_Oborona;""Experimental rock"""
"http://dbpedia.org/resource/Helium_(band);""Noise pop"""
"http://dbpedia.org/resource/Helium_(band);""Post-punk"""
"http://dbpedia.org/resource/Jah_Roots;""Reggae"""
"http://dbpedia.org/resource/Circle_of_Dead_Children;""Grindcore"""
"http://dbpedia.org/resource/Circle_of_Dead_Children;""Deathgrind"""
"http://dbpedia.org/resource/Sheila_(and)_B._Devotion;""Pop music"""
"http://dbpedia.org/resource/Sheila_(and)_B._Devotion;""Euro disco"""
"http://dbpedia.org/resource/Sheila_(and)_B._Devotion;""Rhythm and blues"""
"http://dbpedia.org/resource/Sheila_(and)_B._Devotion;""Disco"""
"http://dbpedia.org/resource/Blindspott;""Hard rock"""
"http://dbpedia.org/resource/Blindspott;""Rap metal"""
"http://dbpedia.org/resource/Blindspott;""Alternative metal"""
"http://dbpedia.org/resource/Blindspott;""Nu metal"""
"http://dbpedia.org/resource/Gerling;""Pop music"""
"http://dbpedia.org/resource/Gerling;""Alternative rock"""
"http://dbpedia.org/resource/Nest_(band);""Ambient music"""
"http://dbpedia.org/resource/Nest_(band);""Neofolk"""
"http://dbpedia.org/resource/Nest_(band);""Dark ambient"""
"http://dbpedia.org/resource/Frehley's_Comet;""Hard rock"""
"http://dbpedia.org/resource/Frehley's_Comet;""Heavy metal"""
"http://dbpedia.org/resource/Daughters_(band);""Noise rock"""
"http://dbpedia.org/resource/Daughters_(band);""Grindcore"""
"http://dbpedia.org/resource/Daughters_(band);""Mathcore"""
"http://dbpedia.org/resource/Gotham_Road;""Horror punk"""
"http://dbpedia.org/resource/Gotham_Road;""Heavy metal"""
"http://dbpedia.org/resource/MSTRKRFT;""Electronica"""
"http://dbpedia.org/resource/MSTRKRFT;""Dance-punk"""
"http://dbpedia.org/resource/MSTRKRFT;""Electro house"""
"http://dbpedia.org/resource/The_Winans;""Urban/contemporary gospel"""
"http://dbpedia.org/resource/Evil_Masquerade;""Heavy metal"""
"http://dbpedia.org/resource/Project_Rocket;""Emo"""
"http://dbpedia.org/resource/Project_Rocket;""Pop punk"""
"http://dbpedia.org/resource/31Knots;""Indie rock"""
"http://dbpedia.org/resource/31Knots;""Indietronica"""
"http://dbpedia.org/resource/31Knots;""Math rock"""
"http://dbpedia.org/resource/Von_Südenfed;""Post-punk"""
"http://dbpedia.org/resource/Sambrasa_Trio;""Samba music"""
"http://dbpedia.org/resource/Sambrasa_Trio;""Bossa nova"""
"http://dbpedia.org/resource/Means_(band);""Christian hardcore"""
"http://dbpedia.org/resource/Means_(band);""Melodic hardcore"""
"http://dbpedia.org/resource/Means_(band);""Metalcore"""
"http://dbpedia.org/resource/Means_(band);""Post-hardcore"""
"http://dbpedia.org/resource/Evil_Cowards;""Alternative dance"""
"http://dbpedia.org/resource/Evil_Cowards;""New wave"""
"http://dbpedia.org/resource/Evil_Cowards;""Dance-rock"""
"http://dbpedia.org/resource/Sly_and_Robbie;""Reggae"""
"http://dbpedia.org/resource/Sly_and_Robbie;""Dub"""
"http://dbpedia.org/resource/Ernie_Haase_&_Signature_Sound;""Southern gospel music"""
"http://dbpedia.org/resource/Moe_(band);""Psychedelic rock"""
"http://dbpedia.org/resource/Moe_(band);""Jam band"""
"http://dbpedia.org/resource/Moe_(band);""Rock music"""
"http://dbpedia.org/resource/Moe_(band);""Progressive rock"""
"http://dbpedia.org/resource/Medication_(band);""Post-grunge"""
"http://dbpedia.org/resource/Medication_(band);""Alternative metal"""
"http://dbpedia.org/resource/Medication_(band);""Heavy metal"""
"http://dbpedia.org/resource/Babyshambles;""Indie rock"""
"http://dbpedia.org/resource/Babyshambles;""Indietronica"""
"http://dbpedia.org/resource/Babyshambles;""Post-punk revival"""
"http://dbpedia.org/resource/Lion_(band);""Hard rock"""
"http://dbpedia.org/resource/Lion_(band);""Glam metal"""
"http://dbpedia.org/resource/Lion_(band);""Heavy metal"""
"http://dbpedia.org/resource/The_Teenage_Kissers;""Grunge"""
"http://dbpedia.org/resource/The_Teenage_Kissers;""Alternative metal"""
"http://dbpedia.org/resource/The_Teenage_Kissers;""Alternative rock"""
"http://dbpedia.org/resource/Acacia_(band);""Pop music"""
"http://dbpedia.org/resource/Acacia_(band);""Synthpop"""
"http://dbpedia.org/resource/Belly_(band);""Dream pop"""
"http://dbpedia.org/resource/Belly_(band);""Jangle pop"""
"http://dbpedia.org/resource/Belly_(band);""Alternative rock"""
"http://dbpedia.org/resource/Hurricane_(band);""Hard rock"""
"http://dbpedia.org/resource/Hurricane_(band);""Heavy metal"""
"http://dbpedia.org/resource/The_Ranch_(band);""Country music"""
"http://dbpedia.org/resource/The_Grates;""Indie rock"""
"http://dbpedia.org/resource/The_Grates;""Indietronica"""
"http://dbpedia.org/resource/The_Grates;""Alternative rock"""
"http://dbpedia.org/resource/Foolish_Things;""Alternative rock"""
"http://dbpedia.org/resource/Foolish_Things;""Rock music"""
"http://dbpedia.org/resource/Foolish_Things;""Christian rock"""
"http://dbpedia.org/resource/Von_Hemmling;""Garage rock"""
"http://dbpedia.org/resource/Von_Hemmling;""Lo-fi"""
"http://dbpedia.org/resource/Late_of_the_Pier;""New rave"""
"http://dbpedia.org/resource/Late_of_the_Pier;""Dance-punk"""
"http://dbpedia.org/resource/Late_of_the_Pier;""Electroclash"""
"http://dbpedia.org/resource/Late_of_the_Pier;""Neo-progressive rock"""
"http://dbpedia.org/resource/Voxtrot;""Indie rock"""
"http://dbpedia.org/resource/Voxtrot;""Indietronica"""
"http://dbpedia.org/resource/Voxtrot;""Indie pop"""
"http://dbpedia.org/resource/Faith_Global;""New wave"""
"http://dbpedia.org/resource/Faith_Global;""Post-punk"""
"http://dbpedia.org/resource/The_June_Brides;""Indie pop"""
"http://dbpedia.org/resource/April_Boys;""Pop music"""
"http://dbpedia.org/resource/Pyx_Lax;""Rock music"""
